trial_id,time_total_s,dataset,optimizer,act_funct,n_units,n_hidden_layers,dropout,batch_size,metric,metric type/class,metric value
c1e1daba,45.092429637908936,LDA,Adamax,relu,36,3,0.4,16,loss,,1.396772384643555
c1e1daba,45.092429637908936,LDA,Adamax,relu,36,3,0.4,16,categorical_accuracy,,0.5024752616882324
c1e1daba,45.092429637908936,LDA,Adamax,relu,36,3,0.4,16,F-Score,Weighted,0.4861765503883362
c1e1daba,45.092429637908936,LDA,Adamax,relu,36,3,0.4,16,F-Score,Micro,0.5024752616882324
c1e1daba,45.092429637908936,LDA,Adamax,relu,36,3,0.4,16,F-Score,Macro,0.4838985800743103
c1e1daba,45.092429637908936,LDA,Adamax,relu,36,3,0.4,16,Recall,Description,0.0
c1e1daba,45.092429637908936,LDA,Adamax,relu,36,3,0.4,16,Recall,Sintomas,0.1422222256660461
c1e1daba,45.092429637908936,LDA,Adamax,relu,36,3,0.4,16,Recall,Causas,0.0
c1e1daba,45.092429637908936,LDA,Adamax,relu,36,3,0.4,16,Recall,FactoresRiesgo,0.1111111119389534
c1e1daba,45.092429637908936,LDA,Adamax,relu,36,3,0.4,16,Recall,Complicaciones,0.0
c1e1daba,45.092429637908936,LDA,Adamax,relu,36,3,0.4,16,Recall,Prevencion,0.108333334326744
c1e1daba,45.092429637908936,LDA,Adamax,relu,36,3,0.4,16,Recall,Diagnostico,0.4405286312103271
c1e1daba,45.092429637908936,LDA,Adamax,relu,36,3,0.4,16,Recall,Tratamiento,0.2622222304344177
c1e1daba,45.092429637908936,LDA,Adamax,relu,36,3,0.4,16,Precision,Description,0.0
c1e1daba,45.092429637908936,LDA,Adamax,relu,36,3,0.4,16,Precision,Sintomas,0.8421052694320679
c1e1daba,45.092429637908936,LDA,Adamax,relu,36,3,0.4,16,Precision,Causas,0.0
c1e1daba,45.092429637908936,LDA,Adamax,relu,36,3,0.4,16,Precision,FactoresRiesgo,0.9545454382896424
c1e1daba,45.092429637908936,LDA,Adamax,relu,36,3,0.4,16,Precision,Complicaciones,0.0
c1e1daba,45.092429637908936,LDA,Adamax,relu,36,3,0.4,16,Precision,Prevencion,0.7222222089767456
c1e1daba,45.092429637908936,LDA,Adamax,relu,36,3,0.4,16,Precision,Diagnostico,0.7633587718009949
c1e1daba,45.092429637908936,LDA,Adamax,relu,36,3,0.4,16,Precision,Tratamiento,0.8194444179534912
c1e1daba,45.092429637908936,LDA,Adamax,relu,36,3,0.4,16,F-Score,Description,0.0
c1e1daba,45.092429637908936,LDA,Adamax,relu,36,3,0.4,16,F-Score,Sintomas,0.2433460129076173
c1e1daba,45.092429637908936,LDA,Adamax,relu,36,3,0.4,16,F-Score,Causas,0.0
c1e1daba,45.092429637908936,LDA,Adamax,relu,36,3,0.4,16,F-Score,FactoresRiesgo,0.1990521336764017
c1e1daba,45.092429637908936,LDA,Adamax,relu,36,3,0.4,16,F-Score,Complicaciones,0.0
c1e1daba,45.092429637908936,LDA,Adamax,relu,36,3,0.4,16,F-Score,Prevencion,0.188405798153075
c1e1daba,45.092429637908936,LDA,Adamax,relu,36,3,0.4,16,F-Score,Diagnostico,0.5586592135157115
c1e1daba,45.092429637908936,LDA,Adamax,relu,36,3,0.4,16,F-Score,Tratamiento,0.3973064036189795
dc066bf4,85.81415152549744,LDA,Adamax,relu,158,1,0.3,16,loss,,1.1986632347106934
dc066bf4,85.81415152549744,LDA,Adamax,relu,158,1,0.3,16,categorical_accuracy,,0.5785890817642212
dc066bf4,85.81415152549744,LDA,Adamax,relu,158,1,0.3,16,F-Score,Weighted,0.569955587387085
dc066bf4,85.81415152549744,LDA,Adamax,relu,158,1,0.3,16,F-Score,Micro,0.5785890817642212
dc066bf4,85.81415152549744,LDA,Adamax,relu,158,1,0.3,16,F-Score,Macro,0.5672821998596191
dc066bf4,85.81415152549744,LDA,Adamax,relu,158,1,0.3,16,Recall,Description,0.0
dc066bf4,85.81415152549744,LDA,Adamax,relu,158,1,0.3,16,Recall,Sintomas,0.4933333396911621
dc066bf4,85.81415152549744,LDA,Adamax,relu,158,1,0.3,16,Recall,Causas,0.107623316347599
dc066bf4,85.81415152549744,LDA,Adamax,relu,158,1,0.3,16,Recall,FactoresRiesgo,0.354497343301773
dc066bf4,85.81415152549744,LDA,Adamax,relu,158,1,0.3,16,Recall,Complicaciones,0.1306818127632141
dc066bf4,85.81415152549744,LDA,Adamax,relu,158,1,0.3,16,Recall,Prevencion,0.3916666805744171
dc066bf4,85.81415152549744,LDA,Adamax,relu,158,1,0.3,16,Recall,Diagnostico,0.6651982665061951
dc066bf4,85.81415152549744,LDA,Adamax,relu,158,1,0.3,16,Recall,Tratamiento,0.6044444441795349
dc066bf4,85.81415152549744,LDA,Adamax,relu,158,1,0.3,16,Precision,Description,0.0
dc066bf4,85.81415152549744,LDA,Adamax,relu,158,1,0.3,16,Precision,Sintomas,0.702531635761261
dc066bf4,85.81415152549744,LDA,Adamax,relu,158,1,0.3,16,Precision,Causas,0.6486486196517944
dc066bf4,85.81415152549744,LDA,Adamax,relu,158,1,0.3,16,Precision,FactoresRiesgo,0.6146789193153381
dc066bf4,85.81415152549744,LDA,Adamax,relu,158,1,0.3,16,Precision,Complicaciones,0.574999988079071
dc066bf4,85.81415152549744,LDA,Adamax,relu,158,1,0.3,16,Precision,Prevencion,0.7833333611488342
dc066bf4,85.81415152549744,LDA,Adamax,relu,158,1,0.3,16,Precision,Diagnostico,0.8031914830207825
dc066bf4,85.81415152549744,LDA,Adamax,relu,158,1,0.3,16,Precision,Tratamiento,0.8095238208770752
dc066bf4,85.81415152549744,LDA,Adamax,relu,158,1,0.3,16,F-Score,Description,0.0
dc066bf4,85.81415152549744,LDA,Adamax,relu,158,1,0.3,16,F-Score,Sintomas,0.5796344658019237
dc066bf4,85.81415152549744,LDA,Adamax,relu,158,1,0.3,16,F-Score,Causas,0.1846153804423981
dc066bf4,85.81415152549744,LDA,Adamax,relu,158,1,0.3,16,F-Score,FactoresRiesgo,0.4496644259373035
dc066bf4,85.81415152549744,LDA,Adamax,relu,158,1,0.3,16,F-Score,Complicaciones,0.2129629549502672
dc066bf4,85.81415152549744,LDA,Adamax,relu,158,1,0.3,16,F-Score,Prevencion,0.5222222407658895
dc066bf4,85.81415152549744,LDA,Adamax,relu,158,1,0.3,16,F-Score,Diagnostico,0.7277108578973346
dc066bf4,85.81415152549744,LDA,Adamax,relu,158,1,0.3,16,F-Score,Tratamiento,0.6921119632632587
eaabbd8e,75.71334052085876,LDA,Adamax,relu,160,2,0.4,16,loss,,1.1334301233291626
eaabbd8e,75.71334052085876,LDA,Adamax,relu,160,2,0.4,16,categorical_accuracy,,0.5860148668289185
eaabbd8e,75.71334052085876,LDA,Adamax,relu,160,2,0.4,16,F-Score,Weighted,0.579693078994751
eaabbd8e,75.71334052085876,LDA,Adamax,relu,160,2,0.4,16,F-Score,Micro,0.5860148668289185
eaabbd8e,75.71334052085876,LDA,Adamax,relu,160,2,0.4,16,F-Score,Macro,0.5766119956970215
eaabbd8e,75.71334052085876,LDA,Adamax,relu,160,2,0.4,16,Recall,Description,0.0
eaabbd8e,75.71334052085876,LDA,Adamax,relu,160,2,0.4,16,Recall,Sintomas,0.5777778029441833
eaabbd8e,75.71334052085876,LDA,Adamax,relu,160,2,0.4,16,Recall,Causas,0.1479820609092712
eaabbd8e,75.71334052085876,LDA,Adamax,relu,160,2,0.4,16,Recall,FactoresRiesgo,0.380952388048172
eaabbd8e,75.71334052085876,LDA,Adamax,relu,160,2,0.4,16,Recall,Complicaciones,0.1193181797862052
eaabbd8e,75.71334052085876,LDA,Adamax,relu,160,2,0.4,16,Recall,Prevencion,0.4083333313465118
eaabbd8e,75.71334052085876,LDA,Adamax,relu,160,2,0.4,16,Recall,Diagnostico,0.6828193664550781
eaabbd8e,75.71334052085876,LDA,Adamax,relu,160,2,0.4,16,Recall,Tratamiento,0.6844444274902344
eaabbd8e,75.71334052085876,LDA,Adamax,relu,160,2,0.4,16,Precision,Description,0.0
eaabbd8e,75.71334052085876,LDA,Adamax,relu,160,2,0.4,16,Precision,Sintomas,0.7647058963775635
eaabbd8e,75.71334052085876,LDA,Adamax,relu,160,2,0.4,16,Precision,Causas,0.6346153616905212
eaabbd8e,75.71334052085876,LDA,Adamax,relu,160,2,0.4,16,Precision,FactoresRiesgo,0.6857143044471741
eaabbd8e,75.71334052085876,LDA,Adamax,relu,160,2,0.4,16,Precision,Complicaciones,0.6000000238418579
eaabbd8e,75.71334052085876,LDA,Adamax,relu,160,2,0.4,16,Precision,Prevencion,0.8166666626930237
eaabbd8e,75.71334052085876,LDA,Adamax,relu,160,2,0.4,16,Precision,Diagnostico,0.8244680762290955
eaabbd8e,75.71334052085876,LDA,Adamax,relu,160,2,0.4,16,Precision,Tratamiento,0.8324324488639832
eaabbd8e,75.71334052085876,LDA,Adamax,relu,160,2,0.4,16,F-Score,Description,0.0
eaabbd8e,75.71334052085876,LDA,Adamax,relu,160,2,0.4,16,F-Score,Sintomas,0.6582278696280834
eaabbd8e,75.71334052085876,LDA,Adamax,relu,160,2,0.4,16,F-Score,Causas,0.2399999958999885
eaabbd8e,75.71334052085876,LDA,Adamax,relu,160,2,0.4,16,F-Score,FactoresRiesgo,0.4897959290110334
eaabbd8e,75.71334052085876,LDA,Adamax,relu,160,2,0.4,16,F-Score,Complicaciones,0.1990521311859019
eaabbd8e,75.71334052085876,LDA,Adamax,relu,160,2,0.4,16,F-Score,Prevencion,0.5444444417953491
eaabbd8e,75.71334052085876,LDA,Adamax,relu,160,2,0.4,16,F-Score,Diagnostico,0.7469879381077644
eaabbd8e,75.71334052085876,LDA,Adamax,relu,160,2,0.4,16,F-Score,Tratamiento,0.7512195086741571
b03975f2,84.391104221344,LDA,Adamax,relu,92,2,0.4,16,loss,,1.1594127416610718
b03975f2,84.391104221344,LDA,Adamax,relu,92,2,0.4,16,categorical_accuracy,,0.5841584205627441
b03975f2,84.391104221344,LDA,Adamax,relu,92,2,0.4,16,F-Score,Weighted,0.572960615158081
b03975f2,84.391104221344,LDA,Adamax,relu,92,2,0.4,16,F-Score,Micro,0.5841584205627441
b03975f2,84.391104221344,LDA,Adamax,relu,92,2,0.4,16,F-Score,Macro,0.5710220336914062
b03975f2,84.391104221344,LDA,Adamax,relu,92,2,0.4,16,Recall,Description,0.0
b03975f2,84.391104221344,LDA,Adamax,relu,92,2,0.4,16,Recall,Sintomas,0.5199999809265137
b03975f2,84.391104221344,LDA,Adamax,relu,92,2,0.4,16,Recall,Causas,0.1255605369806289
b03975f2,84.391104221344,LDA,Adamax,relu,92,2,0.4,16,Recall,FactoresRiesgo,0.3227513134479522
b03975f2,84.391104221344,LDA,Adamax,relu,92,2,0.4,16,Recall,Complicaciones,0.0909090936183929
b03975f2,84.391104221344,LDA,Adamax,relu,92,2,0.4,16,Recall,Prevencion,0.4166666567325592
b03975f2,84.391104221344,LDA,Adamax,relu,92,2,0.4,16,Recall,Diagnostico,0.7533039450645447
b03975f2,84.391104221344,LDA,Adamax,relu,92,2,0.4,16,Recall,Tratamiento,0.644444465637207
b03975f2,84.391104221344,LDA,Adamax,relu,92,2,0.4,16,Precision,Description,0.0
b03975f2,84.391104221344,LDA,Adamax,relu,92,2,0.4,16,Precision,Sintomas,0.7799999713897705
b03975f2,84.391104221344,LDA,Adamax,relu,92,2,0.4,16,Precision,Causas,0.6086956262588501
b03975f2,84.391104221344,LDA,Adamax,relu,92,2,0.4,16,Precision,FactoresRiesgo,0.6489361524581909
b03975f2,84.391104221344,LDA,Adamax,relu,92,2,0.4,16,Precision,Complicaciones,0.6153846383094788
b03975f2,84.391104221344,LDA,Adamax,relu,92,2,0.4,16,Precision,Prevencion,0.7936508059501648
b03975f2,84.391104221344,LDA,Adamax,relu,92,2,0.4,16,Precision,Diagnostico,0.7808219194412231
b03975f2,84.391104221344,LDA,Adamax,relu,92,2,0.4,16,Precision,Tratamiento,0.8285714387893677
b03975f2,84.391104221344,LDA,Adamax,relu,92,2,0.4,16,F-Score,Description,0.0
b03975f2,84.391104221344,LDA,Adamax,relu,92,2,0.4,16,F-Score,Sintomas,0.6239999771118164
b03975f2,84.391104221344,LDA,Adamax,relu,92,2,0.4,16,F-Score,Causas,0.2081784355847327
b03975f2,84.391104221344,LDA,Adamax,relu,92,2,0.4,16,F-Score,FactoresRiesgo,0.4310953941438868
b03975f2,84.391104221344,LDA,Adamax,relu,92,2,0.4,16,F-Score,Complicaciones,0.1584158464572369
b03975f2,84.391104221344,LDA,Adamax,relu,92,2,0.4,16,F-Score,Prevencion,0.546448081803879
b03975f2,84.391104221344,LDA,Adamax,relu,92,2,0.4,16,F-Score,Diagnostico,0.7668161340822398
b03975f2,84.391104221344,LDA,Adamax,relu,92,2,0.4,16,F-Score,Tratamiento,0.7250000173225998
9b6d1288,99.07814025878906,LDA,Adamax,tanh,18,1,0.3,16,loss,,1.3155450820922852
9b6d1288,99.07814025878906,LDA,Adamax,tanh,18,1,0.3,16,categorical_accuracy,,0.5346534848213196
9b6d1288,99.07814025878906,LDA,Adamax,tanh,18,1,0.3,16,F-Score,Weighted,0.5292894840240479
9b6d1288,99.07814025878906,LDA,Adamax,tanh,18,1,0.3,16,F-Score,Micro,0.5346534848213196
9b6d1288,99.07814025878906,LDA,Adamax,tanh,18,1,0.3,16,F-Score,Macro,0.5250318050384521
9b6d1288,99.07814025878906,LDA,Adamax,tanh,18,1,0.3,16,Recall,Description,0.0
9b6d1288,99.07814025878906,LDA,Adamax,tanh,18,1,0.3,16,Recall,Sintomas,0.3422222137451172
9b6d1288,99.07814025878906,LDA,Adamax,tanh,18,1,0.3,16,Recall,Causas,0.0448430478572845
9b6d1288,99.07814025878906,LDA,Adamax,tanh,18,1,0.3,16,Recall,FactoresRiesgo,0.2857142984867096
9b6d1288,99.07814025878906,LDA,Adamax,tanh,18,1,0.3,16,Recall,Complicaciones,0.0795454531908035
9b6d1288,99.07814025878906,LDA,Adamax,tanh,18,1,0.3,16,Recall,Prevencion,0.3000000119209289
9b6d1288,99.07814025878906,LDA,Adamax,tanh,18,1,0.3,16,Recall,Diagnostico,0.5991189479827881
9b6d1288,99.07814025878906,LDA,Adamax,tanh,18,1,0.3,16,Recall,Tratamiento,0.3911111056804657
9b6d1288,99.07814025878906,LDA,Adamax,tanh,18,1,0.3,16,Precision,Description,0.0
9b6d1288,99.07814025878906,LDA,Adamax,tanh,18,1,0.3,16,Precision,Sintomas,0.7333333492279053
9b6d1288,99.07814025878906,LDA,Adamax,tanh,18,1,0.3,16,Precision,Causas,0.5555555820465088
9b6d1288,99.07814025878906,LDA,Adamax,tanh,18,1,0.3,16,Precision,FactoresRiesgo,0.6136363744735718
9b6d1288,99.07814025878906,LDA,Adamax,tanh,18,1,0.3,16,Precision,Complicaciones,0.5600000023841858
9b6d1288,99.07814025878906,LDA,Adamax,tanh,18,1,0.3,16,Precision,Prevencion,0.6666666865348816
9b6d1288,99.07814025878906,LDA,Adamax,tanh,18,1,0.3,16,Precision,Diagnostico,0.7906976938247681
9b6d1288,99.07814025878906,LDA,Adamax,tanh,18,1,0.3,16,Precision,Tratamiento,0.8301886916160583
9b6d1288,99.07814025878906,LDA,Adamax,tanh,18,1,0.3,16,F-Score,Description,0.0
9b6d1288,99.07814025878906,LDA,Adamax,tanh,18,1,0.3,16,F-Score,Sintomas,0.4666666620033829
9b6d1288,99.07814025878906,LDA,Adamax,tanh,18,1,0.3,16,F-Score,Causas,0.0829875496454252
9b6d1288,99.07814025878906,LDA,Adamax,tanh,18,1,0.3,16,F-Score,FactoresRiesgo,0.3898917108307704
9b6d1288,99.07814025878906,LDA,Adamax,tanh,18,1,0.3,16,F-Score,Complicaciones,0.139303480583572
9b6d1288,99.07814025878906,LDA,Adamax,tanh,18,1,0.3,16,F-Score,Prevencion,0.4137931186152128
9b6d1288,99.07814025878906,LDA,Adamax,tanh,18,1,0.3,16,F-Score,Diagnostico,0.6817042712635853
9b6d1288,99.07814025878906,LDA,Adamax,tanh,18,1,0.3,16,F-Score,Tratamiento,0.5317220518993365
ffa4ae92,34.86680006980896,LDA,Adamax,tanh,10,2,0.2,32,loss,,1.3602112531661987
ffa4ae92,34.86680006980896,LDA,Adamax,tanh,10,2,0.2,32,categorical_accuracy,,0.510519802570343
ffa4ae92,34.86680006980896,LDA,Adamax,tanh,10,2,0.2,32,F-Score,Weighted,0.502177894115448
ffa4ae92,34.86680006980896,LDA,Adamax,tanh,10,2,0.2,32,F-Score,Micro,0.510519802570343
ffa4ae92,34.86680006980896,LDA,Adamax,tanh,10,2,0.2,32,F-Score,Macro,0.5005735158920288
ffa4ae92,34.86680006980896,LDA,Adamax,tanh,10,2,0.2,32,Recall,Description,0.0
ffa4ae92,34.86680006980896,LDA,Adamax,tanh,10,2,0.2,32,Recall,Sintomas,0.2488888949155807
ffa4ae92,34.86680006980896,LDA,Adamax,tanh,10,2,0.2,32,Recall,Causas,0.0
ffa4ae92,34.86680006980896,LDA,Adamax,tanh,10,2,0.2,32,Recall,FactoresRiesgo,0.2486772537231445
ffa4ae92,34.86680006980896,LDA,Adamax,tanh,10,2,0.2,32,Recall,Complicaciones,0.0454545468091964
ffa4ae92,34.86680006980896,LDA,Adamax,tanh,10,2,0.2,32,Recall,Prevencion,0.2249999940395355
ffa4ae92,34.86680006980896,LDA,Adamax,tanh,10,2,0.2,32,Recall,Diagnostico,0.5682819485664368
ffa4ae92,34.86680006980896,LDA,Adamax,tanh,10,2,0.2,32,Recall,Tratamiento,0.297777771949768
ffa4ae92,34.86680006980896,LDA,Adamax,tanh,10,2,0.2,32,Precision,Description,0.0
ffa4ae92,34.86680006980896,LDA,Adamax,tanh,10,2,0.2,32,Precision,Sintomas,0.7777777910232544
ffa4ae92,34.86680006980896,LDA,Adamax,tanh,10,2,0.2,32,Precision,Causas,0.0
ffa4ae92,34.86680006980896,LDA,Adamax,tanh,10,2,0.2,32,Precision,FactoresRiesgo,0.7014925479888916
ffa4ae92,34.86680006980896,LDA,Adamax,tanh,10,2,0.2,32,Precision,Complicaciones,0.6153846383094788
ffa4ae92,34.86680006980896,LDA,Adamax,tanh,10,2,0.2,32,Precision,Prevencion,0.7105262875556946
ffa4ae92,34.86680006980896,LDA,Adamax,tanh,10,2,0.2,32,Precision,Diagnostico,0.7678571343421936
ffa4ae92,34.86680006980896,LDA,Adamax,tanh,10,2,0.2,32,Precision,Tratamiento,0.7613636255264282
ffa4ae92,34.86680006980896,LDA,Adamax,tanh,10,2,0.2,32,F-Score,Description,0.0
ffa4ae92,34.86680006980896,LDA,Adamax,tanh,10,2,0.2,32,F-Score,Sintomas,0.3771043855789279
ffa4ae92,34.86680006980896,LDA,Adamax,tanh,10,2,0.2,32,F-Score,Causas,0.0
ffa4ae92,34.86680006980896,LDA,Adamax,tanh,10,2,0.2,32,F-Score,FactoresRiesgo,0.3671875069630914
ffa4ae92,34.86680006980896,LDA,Adamax,tanh,10,2,0.2,32,F-Score,Complicaciones,0.0846560872224166
ffa4ae92,34.86680006980896,LDA,Adamax,tanh,10,2,0.2,32,F-Score,Prevencion,0.3417721417561075
ffa4ae92,34.86680006980896,LDA,Adamax,tanh,10,2,0.2,32,F-Score,Diagnostico,0.6531645606454605
ffa4ae92,34.86680006980896,LDA,Adamax,tanh,10,2,0.2,32,F-Score,Tratamiento,0.4281150082379868
2cbbf210,35.84249424934387,LDA,Adamax,relu,38,3,0.2,32,loss,,1.2229598760604858
2cbbf210,35.84249424934387,LDA,Adamax,relu,38,3,0.2,32,categorical_accuracy,,0.5655940771102905
2cbbf210,35.84249424934387,LDA,Adamax,relu,38,3,0.2,32,F-Score,Weighted,0.5513837933540344
2cbbf210,35.84249424934387,LDA,Adamax,relu,38,3,0.2,32,F-Score,Micro,0.5655940771102905
2cbbf210,35.84249424934387,LDA,Adamax,relu,38,3,0.2,32,F-Score,Macro,0.5482844710350037
2cbbf210,35.84249424934387,LDA,Adamax,relu,38,3,0.2,32,Recall,Description,0.0
2cbbf210,35.84249424934387,LDA,Adamax,relu,38,3,0.2,32,Recall,Sintomas,0.4933333396911621
2cbbf210,35.84249424934387,LDA,Adamax,relu,38,3,0.2,32,Recall,Causas,0.0179372206330299
2cbbf210,35.84249424934387,LDA,Adamax,relu,38,3,0.2,32,Recall,FactoresRiesgo,0.3174603283405304
2cbbf210,35.84249424934387,LDA,Adamax,relu,38,3,0.2,32,Recall,Complicaciones,0.0738636329770088
2cbbf210,35.84249424934387,LDA,Adamax,relu,38,3,0.2,32,Recall,Prevencion,0.3583333194255829
2cbbf210,35.84249424934387,LDA,Adamax,relu,38,3,0.2,32,Recall,Diagnostico,0.6696035265922546
2cbbf210,35.84249424934387,LDA,Adamax,relu,38,3,0.2,32,Recall,Tratamiento,0.6755555272102356
2cbbf210,35.84249424934387,LDA,Adamax,relu,38,3,0.2,32,Precision,Description,0.0
2cbbf210,35.84249424934387,LDA,Adamax,relu,38,3,0.2,32,Precision,Sintomas,0.75
2cbbf210,35.84249424934387,LDA,Adamax,relu,38,3,0.2,32,Precision,Causas,0.4000000059604645
2cbbf210,35.84249424934387,LDA,Adamax,relu,38,3,0.2,32,Precision,FactoresRiesgo,0.6666666865348816
2cbbf210,35.84249424934387,LDA,Adamax,relu,38,3,0.2,32,Precision,Complicaciones,0.6190476417541504
2cbbf210,35.84249424934387,LDA,Adamax,relu,38,3,0.2,32,Precision,Prevencion,0.7678571343421936
2cbbf210,35.84249424934387,LDA,Adamax,relu,38,3,0.2,32,Precision,Diagnostico,0.7835051417350769
2cbbf210,35.84249424934387,LDA,Adamax,relu,38,3,0.2,32,Precision,Tratamiento,0.7958115339279175
2cbbf210,35.84249424934387,LDA,Adamax,relu,38,3,0.2,32,F-Score,Description,0.0
2cbbf210,35.84249424934387,LDA,Adamax,relu,38,3,0.2,32,F-Score,Sintomas,0.5951742673614427
2cbbf210,35.84249424934387,LDA,Adamax,relu,38,3,0.2,32,F-Score,Causas,0.0343347656230909
2cbbf210,35.84249424934387,LDA,Adamax,relu,38,3,0.2,32,F-Score,FactoresRiesgo,0.4301075410024184
2cbbf210,35.84249424934387,LDA,Adamax,relu,38,3,0.2,32,F-Score,Complicaciones,0.1319796905413385
2cbbf210,35.84249424934387,LDA,Adamax,relu,38,3,0.2,32,F-Score,Prevencion,0.4886363489815025
2cbbf210,35.84249424934387,LDA,Adamax,relu,38,3,0.2,32,F-Score,Diagnostico,0.7220902571765409
2cbbf210,35.84249424934387,LDA,Adamax,relu,38,3,0.2,32,F-Score,Tratamiento,0.7307692207637121
b68e1afc,50.421111822128296,LDA,Adamax,relu,68,2,0.2,32,loss,,1.16118586063385
b68e1afc,50.421111822128296,LDA,Adamax,relu,68,2,0.2,32,categorical_accuracy,,0.5779703259468079
b68e1afc,50.421111822128296,LDA,Adamax,relu,68,2,0.2,32,F-Score,Weighted,0.5685268640518188
b68e1afc,50.421111822128296,LDA,Adamax,relu,68,2,0.2,32,F-Score,Micro,0.5779703259468079
b68e1afc,50.421111822128296,LDA,Adamax,relu,68,2,0.2,32,F-Score,Macro,0.566114068031311
b68e1afc,50.421111822128296,LDA,Adamax,relu,68,2,0.2,32,Recall,Description,0.0
b68e1afc,50.421111822128296,LDA,Adamax,relu,68,2,0.2,32,Recall,Sintomas,0.5555555820465088
b68e1afc,50.421111822128296,LDA,Adamax,relu,68,2,0.2,32,Recall,Causas,0.1345291435718536
b68e1afc,50.421111822128296,LDA,Adamax,relu,68,2,0.2,32,Recall,FactoresRiesgo,0.3650793731212616
b68e1afc,50.421111822128296,LDA,Adamax,relu,68,2,0.2,32,Recall,Complicaciones,0.125
b68e1afc,50.421111822128296,LDA,Adamax,relu,68,2,0.2,32,Recall,Prevencion,0.449999988079071
b68e1afc,50.421111822128296,LDA,Adamax,relu,68,2,0.2,32,Recall,Diagnostico,0.6872246861457825
b68e1afc,50.421111822128296,LDA,Adamax,relu,68,2,0.2,32,Recall,Tratamiento,0.6888889074325562
b68e1afc,50.421111822128296,LDA,Adamax,relu,68,2,0.2,32,Precision,Description,0.0
b68e1afc,50.421111822128296,LDA,Adamax,relu,68,2,0.2,32,Precision,Sintomas,0.7352941036224365
b68e1afc,50.421111822128296,LDA,Adamax,relu,68,2,0.2,32,Precision,Causas,0.5660377144813538
b68e1afc,50.421111822128296,LDA,Adamax,relu,68,2,0.2,32,Precision,FactoresRiesgo,0.6831682920455933
b68e1afc,50.421111822128296,LDA,Adamax,relu,68,2,0.2,32,Precision,Complicaciones,0.5945945978164673
b68e1afc,50.421111822128296,LDA,Adamax,relu,68,2,0.2,32,Precision,Prevencion,0.7200000286102295
b68e1afc,50.421111822128296,LDA,Adamax,relu,68,2,0.2,32,Precision,Diagnostico,0.7918781638145447
b68e1afc,50.421111822128296,LDA,Adamax,relu,68,2,0.2,32,Precision,Tratamiento,0.820105791091919
b68e1afc,50.421111822128296,LDA,Adamax,relu,68,2,0.2,32,F-Score,Description,0.0
b68e1afc,50.421111822128296,LDA,Adamax,relu,68,2,0.2,32,F-Score,Sintomas,0.6329114044004854
b68e1afc,50.421111822128296,LDA,Adamax,relu,68,2,0.2,32,F-Score,Causas,0.2173912970138319
b68e1afc,50.421111822128296,LDA,Adamax,relu,68,2,0.2,32,F-Score,FactoresRiesgo,0.4758620697841062
b68e1afc,50.421111822128296,LDA,Adamax,relu,68,2,0.2,32,F-Score,Complicaciones,0.2065727701474903
b68e1afc,50.421111822128296,LDA,Adamax,relu,68,2,0.2,32,F-Score,Prevencion,0.5538461532818489
b68e1afc,50.421111822128296,LDA,Adamax,relu,68,2,0.2,32,F-Score,Diagnostico,0.7358490622984678
b68e1afc,50.421111822128296,LDA,Adamax,relu,68,2,0.2,32,F-Score,Tratamiento,0.748792269392139
d58f2aba,87.20948624610901,LDA,Adamax,relu,48,1,0.4,16,loss,,1.265125751495361
d58f2aba,87.20948624610901,LDA,Adamax,relu,48,1,0.4,16,categorical_accuracy,,0.5501237511634827
d58f2aba,87.20948624610901,LDA,Adamax,relu,48,1,0.4,16,F-Score,Weighted,0.5382925271987915
d58f2aba,87.20948624610901,LDA,Adamax,relu,48,1,0.4,16,F-Score,Micro,0.5501237511634827
d58f2aba,87.20948624610901,LDA,Adamax,relu,48,1,0.4,16,F-Score,Macro,0.5361208915710449
d58f2aba,87.20948624610901,LDA,Adamax,relu,48,1,0.4,16,Recall,Description,0.0
d58f2aba,87.20948624610901,LDA,Adamax,relu,48,1,0.4,16,Recall,Sintomas,0.3955555558204651
d58f2aba,87.20948624610901,LDA,Adamax,relu,48,1,0.4,16,Recall,Causas,0.0358744412660598
d58f2aba,87.20948624610901,LDA,Adamax,relu,48,1,0.4,16,Recall,FactoresRiesgo,0.3068782985210418
d58f2aba,87.20948624610901,LDA,Adamax,relu,48,1,0.4,16,Recall,Complicaciones,0.096590906381607
d58f2aba,87.20948624610901,LDA,Adamax,relu,48,1,0.4,16,Recall,Prevencion,0.3000000119209289
d58f2aba,87.20948624610901,LDA,Adamax,relu,48,1,0.4,16,Recall,Diagnostico,0.6255506873130798
d58f2aba,87.20948624610901,LDA,Adamax,relu,48,1,0.4,16,Recall,Tratamiento,0.5066666603088379
d58f2aba,87.20948624610901,LDA,Adamax,relu,48,1,0.4,16,Precision,Description,0.0
d58f2aba,87.20948624610901,LDA,Adamax,relu,48,1,0.4,16,Precision,Sintomas,0.7177419066429138
d58f2aba,87.20948624610901,LDA,Adamax,relu,48,1,0.4,16,Precision,Causas,0.6153846383094788
d58f2aba,87.20948624610901,LDA,Adamax,relu,48,1,0.4,16,Precision,FactoresRiesgo,0.6744186282157898
d58f2aba,87.20948624610901,LDA,Adamax,relu,48,1,0.4,16,Precision,Complicaciones,0.6071428656578064
