trial_id,time_total_s,dataset,optimizer,n_units_gru,bidirectional,trainable_embeddings,act_funct,n_units_mlp,n_hidden_layers,dropout,batch_size,stacked_gru_layers,second_layer_bidirectional,metric,metric type/class,metric value
c88954f0,1524.651972770691,Doc2Vec_Little,Adamax,64,True,True,relu,64.0,2,0.5,32,False,,Recall,Causas,0.8295964002609253
c88954f0,1524.651972770691,Doc2Vec_Little,Adamax,64,True,True,relu,64.0,2,0.5,32,False,,Recall,FactoresRiesgo,0.8941798806190491
c88954f0,1524.651972770691,Doc2Vec_Little,Adamax,64,True,True,relu,64.0,2,0.5,32,False,,Recall,Complicaciones,0.8125
c88954f0,1524.651972770691,Doc2Vec_Little,Adamax,64,True,True,relu,64.0,2,0.5,32,False,,Recall,Prevencion,0.8999999761581421
c88954f0,1524.651972770691,Doc2Vec_Little,Adamax,64,True,True,relu,64.0,2,0.5,32,False,,Recall,Diagnostico,0.991189420223236
c88954f0,1524.651972770691,Doc2Vec_Little,Adamax,64,True,True,relu,64.0,2,0.5,32,False,,Recall,Tratamiento,0.9555555582046508
c88954f0,1524.651972770691,Doc2Vec_Little,Adamax,64,True,True,relu,64.0,2,0.5,32,False,,Precision,Description,0.8981481194496155
c88954f0,1524.651972770691,Doc2Vec_Little,Adamax,64,True,True,relu,64.0,2,0.5,32,False,,Precision,Sintomas,0.951111137866974
c88954f0,1524.651972770691,Doc2Vec_Little,Adamax,64,True,True,relu,64.0,2,0.5,32,False,,Precision,Causas,0.8409090638160706
c88954f0,1524.651972770691,Doc2Vec_Little,Adamax,64,True,True,relu,64.0,2,0.5,32,False,,Precision,FactoresRiesgo,0.8711340427398682
c88954f0,1524.651972770691,Doc2Vec_Little,Adamax,64,True,True,relu,64.0,2,0.5,32,False,,Precision,Complicaciones,0.8993710875511169
c88954f0,1524.651972770691,Doc2Vec_Little,Adamax,64,True,True,relu,64.0,2,0.5,32,False,,Precision,Prevencion,0.9075630307197572
c88954f0,1524.651972770691,Doc2Vec_Little,Adamax,64,True,True,relu,64.0,2,0.5,32,False,,Precision,Diagnostico,0.9868420958518982
c88954f0,1524.651972770691,Doc2Vec_Little,Adamax,64,True,True,relu,64.0,2,0.5,32,False,,Precision,Tratamiento,0.9388646483421326
c88954f0,1524.651972770691,Doc2Vec_Little,Adamax,64,True,True,relu,64.0,2,0.5,32,False,,F-Score,Description,0.8680089257718271
c88954f0,1524.651972770691,Doc2Vec_Little,Adamax,64,True,True,relu,64.0,2,0.5,32,False,,F-Score,Sintomas,0.951111137866974
c88954f0,1524.651972770691,Doc2Vec_Little,Adamax,64,True,True,relu,64.0,2,0.5,32,False,,F-Score,Causas,0.8352144273578297
c88954f0,1524.651972770691,Doc2Vec_Little,Adamax,64,True,True,relu,64.0,2,0.5,32,False,,F-Score,FactoresRiesgo,0.8825065321619304
c88954f0,1524.651972770691,Doc2Vec_Little,Adamax,64,True,True,relu,64.0,2,0.5,32,False,,F-Score,Complicaciones,0.8537313515594526
c88954f0,1524.651972770691,Doc2Vec_Little,Adamax,64,True,True,relu,64.0,2,0.5,32,False,,F-Score,Prevencion,0.903765681087506
c88954f0,1524.651972770691,Doc2Vec_Little,Adamax,64,True,True,relu,64.0,2,0.5,32,False,,F-Score,Diagnostico,0.989010980755447
c88954f0,1524.651972770691,Doc2Vec_Little,Adamax,64,True,True,relu,64.0,2,0.5,32,False,,F-Score,Tratamiento,0.9471365751112988
7f41ad42,776.5930163860321,Doc2Vec_Little,Adamax,64,True,True,relu,64.0,1,0.35,32,False,,loss,,0.2817327380180359
7f41ad42,776.5930163860321,Doc2Vec_Little,Adamax,64,True,True,relu,64.0,1,0.35,32,False,,categorical_accuracy,,0.922029674053192
7f41ad42,776.5930163860321,Doc2Vec_Little,Adamax,64,True,True,relu,64.0,1,0.35,32,False,,F-Score,Weighted,0.9215714931488036
7f41ad42,776.5930163860321,Doc2Vec_Little,Adamax,64,True,True,relu,64.0,1,0.35,32,False,,F-Score,Micro,0.922029674053192
7f41ad42,776.5930163860321,Doc2Vec_Little,Adamax,64,True,True,relu,64.0,1,0.35,32,False,,F-Score,Macro,0.9197044372558594
7f41ad42,776.5930163860321,Doc2Vec_Little,Adamax,64,True,True,relu,64.0,1,0.35,32,False,,Recall,Description,0.8658008575439453
7f41ad42,776.5930163860321,Doc2Vec_Little,Adamax,64,True,True,relu,64.0,1,0.35,32,False,,Recall,Sintomas,0.9555555582046508
7f41ad42,776.5930163860321,Doc2Vec_Little,Adamax,64,True,True,relu,64.0,1,0.35,32,False,,Recall,Causas,0.8609865307807922
7f41ad42,776.5930163860321,Doc2Vec_Little,Adamax,64,True,True,relu,64.0,1,0.35,32,False,,Recall,FactoresRiesgo,0.9576719403266908
7f41ad42,776.5930163860321,Doc2Vec_Little,Adamax,64,True,True,relu,64.0,1,0.35,32,False,,Recall,Complicaciones,0.7556818127632141
7f41ad42,776.5930163860321,Doc2Vec_Little,Adamax,64,True,True,relu,64.0,1,0.35,32,False,,Recall,Prevencion,0.8999999761581421
7f41ad42,776.5930163860321,Doc2Vec_Little,Adamax,64,True,True,relu,64.0,1,0.35,32,False,,Recall,Diagnostico,0.9647576808929444
7f41ad42,776.5930163860321,Doc2Vec_Little,Adamax,64,True,True,relu,64.0,1,0.35,32,False,,Recall,Tratamiento,0.946666657924652
7f41ad42,776.5930163860321,Doc2Vec_Little,Adamax,64,True,True,relu,64.0,1,0.35,32,False,,Precision,Description,0.930232584476471
7f41ad42,776.5930163860321,Doc2Vec_Little,Adamax,64,True,True,relu,64.0,1,0.35,32,False,,Precision,Sintomas,0.9227467775344848
7f41ad42,776.5930163860321,Doc2Vec_Little,Adamax,64,True,True,relu,64.0,1,0.35,32,False,,Precision,Causas,0.9014084339141846
7f41ad42,776.5930163860321,Doc2Vec_Little,Adamax,64,True,True,relu,64.0,1,0.35,32,False,,Precision,FactoresRiesgo,0.9141414165496826
7f41ad42,776.5930163860321,Doc2Vec_Little,Adamax,64,True,True,relu,64.0,1,0.35,32,False,,Precision,Complicaciones,0.9300699234008788
7f41ad42,776.5930163860321,Doc2Vec_Little,Adamax,64,True,True,relu,64.0,1,0.35,32,False,,Precision,Prevencion,0.939130425453186
7f41ad42,776.5930163860321,Doc2Vec_Little,Adamax,64,True,True,relu,64.0,1,0.35,32,False,,Precision,Diagnostico,0.9820627570152284
7f41ad42,776.5930163860321,Doc2Vec_Little,Adamax,64,True,True,relu,64.0,1,0.35,32,False,,Precision,Tratamiento,0.9594594836235046
7f41ad42,776.5930163860321,Doc2Vec_Little,Adamax,64,True,True,relu,64.0,1,0.35,32,False,,F-Score,Description,0.8968609943576917
7f41ad42,776.5930163860321,Doc2Vec_Little,Adamax,64,True,True,relu,64.0,1,0.35,32,False,,F-Score,Sintomas,0.9388646282458392
7f41ad42,776.5930163860321,Doc2Vec_Little,Adamax,64,True,True,relu,64.0,1,0.35,32,False,,F-Score,Causas,0.880733928409337
7f41ad42,776.5930163860321,Doc2Vec_Little,Adamax,64,True,True,relu,64.0,1,0.35,32,False,,F-Score,FactoresRiesgo,0.9354005097827116
7f41ad42,776.5930163860321,Doc2Vec_Little,Adamax,64,True,True,relu,64.0,1,0.35,32,False,,F-Score,Complicaciones,0.8338557933938915
7f41ad42,776.5930163860321,Doc2Vec_Little,Adamax,64,True,True,relu,64.0,1,0.35,32,False,,F-Score,Prevencion,0.919148919268289
7f41ad42,776.5930163860321,Doc2Vec_Little,Adamax,64,True,True,relu,64.0,1,0.35,32,False,,F-Score,Diagnostico,0.9733333074799292
7f41ad42,776.5930163860321,Doc2Vec_Little,Adamax,64,True,True,relu,64.0,1,0.35,32,False,,F-Score,Tratamiento,0.9530201417187042
3456aac0,837.5635590553284,Doc2Vec_Big,Adamax,32,False,True,,,0,0.45,32,False,,loss,,0.7957087755203247
3456aac0,837.5635590553284,Doc2Vec_Big,Adamax,32,False,True,,,0,0.45,32,False,,categorical_accuracy,,0.8069307208061218
3456aac0,837.5635590553284,Doc2Vec_Big,Adamax,32,False,True,,,0,0.45,32,False,,F-Score,Weighted,0.8049682974815369
3456aac0,837.5635590553284,Doc2Vec_Big,Adamax,32,False,True,,,0,0.45,32,False,,F-Score,Micro,0.8069307208061218
3456aac0,837.5635590553284,Doc2Vec_Big,Adamax,32,False,True,,,0,0.45,32,False,,F-Score,Macro,0.7946520447731018
3456aac0,837.5635590553284,Doc2Vec_Big,Adamax,32,False,True,,,0,0.45,32,False,,Recall,Description,0.6623376607894897
3456aac0,837.5635590553284,Doc2Vec_Big,Adamax,32,False,True,,,0,0.45,32,False,,Recall,Sintomas,0.8755555748939514
3456aac0,837.5635590553284,Doc2Vec_Big,Adamax,32,False,True,,,0,0.45,32,False,,Recall,Causas,0.713004469871521
3456aac0,837.5635590553284,Doc2Vec_Big,Adamax,32,False,True,,,0,0.45,32,False,,Recall,FactoresRiesgo,0.8624338507652283
3456aac0,837.5635590553284,Doc2Vec_Big,Adamax,32,False,True,,,0,0.45,32,False,,Recall,Complicaciones,0.6647727489471436
3456aac0,837.5635590553284,Doc2Vec_Big,Adamax,32,False,True,,,0,0.45,32,False,,Recall,Prevencion,0.5666666626930237
3456aac0,837.5635590553284,Doc2Vec_Big,Adamax,32,False,True,,,0,0.45,32,False,,Recall,Diagnostico,0.9471365809440612
3456aac0,837.5635590553284,Doc2Vec_Big,Adamax,32,False,True,,,0,0.45,32,False,,Recall,Tratamiento,0.9288889169692992
3456aac0,837.5635590553284,Doc2Vec_Big,Adamax,32,False,True,,,0,0.45,32,False,,Precision,Description,0.7355769276618958
3456aac0,837.5635590553284,Doc2Vec_Big,Adamax,32,False,True,,,0,0.45,32,False,,Precision,Sintomas,0.8312236070632935
3456aac0,837.5635590553284,Doc2Vec_Big,Adamax,32,False,True,,,0,0.45,32,False,,Precision,Causas,0.7910447716712952
3456aac0,837.5635590553284,Doc2Vec_Big,Adamax,32,False,True,,,0,0.45,32,False,,Precision,FactoresRiesgo,0.8445596098899841
3456aac0,837.5635590553284,Doc2Vec_Big,Adamax,32,False,True,,,0,0.45,32,False,,Precision,Complicaciones,0.7222222089767456
3456aac0,837.5635590553284,Doc2Vec_Big,Adamax,32,False,True,,,0,0.45,32,False,,Precision,Prevencion,0.7640449404716492
3456aac0,837.5635590553284,Doc2Vec_Big,Adamax,32,False,True,,,0,0.45,32,False,,Precision,Diagnostico,0.9513274431228638
3456aac0,837.5635590553284,Doc2Vec_Big,Adamax,32,False,True,,,0,0.45,32,False,,Precision,Tratamiento,0.8565573692321777
3456aac0,837.5635590553284,Doc2Vec_Big,Adamax,32,False,True,,,0,0.45,32,False,,F-Score,Description,0.6970387255748177
3456aac0,837.5635590553284,Doc2Vec_Big,Adamax,32,False,True,,,0,0.45,32,False,,F-Score,Sintomas,0.8528138506038527
3456aac0,837.5635590553284,Doc2Vec_Big,Adamax,32,False,True,,,0,0.45,32,False,,F-Score,Causas,0.749999990015718
3456aac0,837.5635590553284,Doc2Vec_Big,Adamax,32,False,True,,,0,0.45,32,False,,F-Score,FactoresRiesgo,0.8534031481041735
3456aac0,837.5635590553284,Doc2Vec_Big,Adamax,32,False,True,,,0,0.45,32,False,,F-Score,Complicaciones,0.6923076979757783
3456aac0,837.5635590553284,Doc2Vec_Big,Adamax,32,False,True,,,0,0.45,32,False,,F-Score,Prevencion,0.6507176995149138
3456aac0,837.5635590553284,Doc2Vec_Big,Adamax,32,False,True,,,0,0.45,32,False,,F-Score,Diagnostico,0.9492273863661916
3456aac0,837.5635590553284,Doc2Vec_Big,Adamax,32,False,True,,,0,0.45,32,False,,F-Score,Tratamiento,0.8912580044296732
aa7baf60,2084.289163351059,Doc2Vec_Big,Adamax,16,False,False,relu,128.0,2,0.5,32,False,,loss,,0.7034670114517212
aa7baf60,2084.289163351059,Doc2Vec_Big,Adamax,16,False,False,relu,128.0,2,0.5,32,False,,categorical_accuracy,,0.7413366436958313
aa7baf60,2084.289163351059,Doc2Vec_Big,Adamax,16,False,False,relu,128.0,2,0.5,32,False,,F-Score,Weighted,0.7370829582214355
aa7baf60,2084.289163351059,Doc2Vec_Big,Adamax,16,False,False,relu,128.0,2,0.5,32,False,,F-Score,Micro,0.7413366436958313
aa7baf60,2084.289163351059,Doc2Vec_Big,Adamax,16,False,False,relu,128.0,2,0.5,32,False,,F-Score,Macro,0.713961124420166
aa7baf60,2084.289163351059,Doc2Vec_Big,Adamax,16,False,False,relu,128.0,2,0.5,32,False,,Recall,Description,0.6363636255264282
aa7baf60,2084.289163351059,Doc2Vec_Big,Adamax,16,False,False,relu,128.0,2,0.5,32,False,,Recall,Sintomas,0.9288889169692992
aa7baf60,2084.289163351059,Doc2Vec_Big,Adamax,16,False,False,relu,128.0,2,0.5,32,False,,Recall,Causas,0.4170403480529785
aa7baf60,2084.289163351059,Doc2Vec_Big,Adamax,16,False,False,relu,128.0,2,0.5,32,False,,Recall,FactoresRiesgo,0.5185185074806213
aa7baf60,2084.289163351059,Doc2Vec_Big,Adamax,16,False,False,relu,128.0,2,0.5,32,False,,Recall,Complicaciones,0.5340909361839294
aa7baf60,2084.289163351059,Doc2Vec_Big,Adamax,16,False,False,relu,128.0,2,0.5,32,False,,Recall,Prevencion,0.1833333373069763
aa7baf60,2084.289163351059,Doc2Vec_Big,Adamax,16,False,False,relu,128.0,2,0.5,32,False,,Recall,Diagnostico,0.9427312612533568
aa7baf60,2084.289163351059,Doc2Vec_Big,Adamax,16,False,False,relu,128.0,2,0.5,32,False,,Recall,Tratamiento,0.8933333158493042
aa7baf60,2084.289163351059,Doc2Vec_Big,Adamax,16,False,False,relu,128.0,2,0.5,32,False,,Precision,Description,0.75
aa7baf60,2084.289163351059,Doc2Vec_Big,Adamax,16,False,False,relu,128.0,2,0.5,32,False,,Precision,Sintomas,0.949999988079071
aa7baf60,2084.289163351059,Doc2Vec_Big,Adamax,16,False,False,relu,128.0,2,0.5,32,False,,Precision,Causas,0.5670731663703918
aa7baf60,2084.289163351059,Doc2Vec_Big,Adamax,16,False,False,relu,128.0,2,0.5,32,False,,Precision,FactoresRiesgo,0.7424242496490479
aa7baf60,2084.289163351059,Doc2Vec_Big,Adamax,16,False,False,relu,128.0,2,0.5,32,False,,Precision,Complicaciones,0.6714285612106323
aa7baf60,2084.289163351059,Doc2Vec_Big,Adamax,16,False,False,relu,128.0,2,0.5,32,False,,Precision,Prevencion,0.6285714507102966
aa7baf60,2084.289163351059,Doc2Vec_Big,Adamax,16,False,False,relu,128.0,2,0.5,32,False,,Precision,Diagnostico,0.9953488111495972
aa7baf60,2084.289163351059,Doc2Vec_Big,Adamax,16,False,False,relu,128.0,2,0.5,32,False,,Precision,Tratamiento,0.767175555229187
aa7baf60,2084.289163351059,Doc2Vec_Big,Adamax,16,False,False,relu,128.0,2,0.5,32,False,,F-Score,Description,0.688524583820629
aa7baf60,2084.289163351059,Doc2Vec_Big,Adamax,16,False,False,relu,128.0,2,0.5,32,False,,F-Score,Sintomas,0.9393258512268428
aa7baf60,2084.289163351059,Doc2Vec_Big,Adamax,16,False,False,relu,128.0,2,0.5,32,False,,F-Score,Causas,0.4806201463724085
aa7baf60,2084.289163351059,Doc2Vec_Big,Adamax,16,False,False,relu,128.0,2,0.5,32,False,,F-Score,FactoresRiesgo,0.6105918951019551
aa7baf60,2084.289163351059,Doc2Vec_Big,Adamax,16,False,False,relu,128.0,2,0.5,32,False,,F-Score,Complicaciones,0.5949367216584234
aa7baf60,2084.289163351059,Doc2Vec_Big,Adamax,16,False,False,relu,128.0,2,0.5,32,False,,F-Score,Prevencion,0.2838709747630029
aa7baf60,2084.289163351059,Doc2Vec_Big,Adamax,16,False,False,relu,128.0,2,0.5,32,False,,F-Score,Diagnostico,0.9683257709354268
aa7baf60,2084.289163351059,Doc2Vec_Big,Adamax,16,False,False,relu,128.0,2,0.5,32,False,,F-Score,Tratamiento,0.8254619948477527
c164f6e6,1309.8285031318665,Doc2Vec_Big,Adamax,16,True,False,relu,128.0,1,0.3,32,False,,loss,,0.3329139947891235
c164f6e6,1309.8285031318665,Doc2Vec_Big,Adamax,16,True,False,relu,128.0,1,0.3,32,False,,categorical_accuracy,,0.9003713130950928
c164f6e6,1309.8285031318665,Doc2Vec_Big,Adamax,16,True,False,relu,128.0,1,0.3,32,False,,F-Score,Weighted,0.900108814239502
c164f6e6,1309.8285031318665,Doc2Vec_Big,Adamax,16,True,False,relu,128.0,1,0.3,32,False,,F-Score,Micro,0.9003713130950928
c164f6e6,1309.8285031318665,Doc2Vec_Big,Adamax,16,True,False,relu,128.0,1,0.3,32,False,,F-Score,Macro,0.8978872299194336
c164f6e6,1309.8285031318665,Doc2Vec_Big,Adamax,16,True,False,relu,128.0,1,0.3,32,False,,Recall,Description,0.8138527870178223
c164f6e6,1309.8285031318665,Doc2Vec_Big,Adamax,16,True,False,relu,128.0,1,0.3,32,False,,Recall,Sintomas,0.9288889169692992
c164f6e6,1309.8285031318665,Doc2Vec_Big,Adamax,16,True,False,relu,128.0,1,0.3,32,False,,Recall,Causas,0.8699551820755005
c164f6e6,1309.8285031318665,Doc2Vec_Big,Adamax,16,True,False,relu,128.0,1,0.3,32,False,,Recall,FactoresRiesgo,0.915343940258026
c164f6e6,1309.8285031318665,Doc2Vec_Big,Adamax,16,True,False,relu,128.0,1,0.3,32,False,,Recall,Complicaciones,0.8068181872367859
c164f6e6,1309.8285031318665,Doc2Vec_Big,Adamax,16,True,False,relu,128.0,1,0.3,32,False,,Recall,Prevencion,0.8833333253860474
c164f6e6,1309.8285031318665,Doc2Vec_Big,Adamax,16,True,False,relu,128.0,1,0.3,32,False,,Recall,Diagnostico,0.9647576808929444
c164f6e6,1309.8285031318665,Doc2Vec_Big,Adamax,16,True,False,relu,128.0,1,0.3,32,False,,Recall,Tratamiento,0.951111137866974
c164f6e6,1309.8285031318665,Doc2Vec_Big,Adamax,16,True,False,relu,128.0,1,0.3,32,False,,Precision,Description,0.9399999976158142
c164f6e6,1309.8285031318665,Doc2Vec_Big,Adamax,16,True,False,relu,128.0,1,0.3,32,False,,Precision,Sintomas,0.9330357313156128
c164f6e6,1309.8285031318665,Doc2Vec_Big,Adamax,16,True,False,relu,128.0,1,0.3,32,False,,Precision,Causas,0.843478262424469
c164f6e6,1309.8285031318665,Doc2Vec_Big,Adamax,16,True,False,relu,128.0,1,0.3,32,False,,Precision,FactoresRiesgo,0.9301075339317322
c164f6e6,1309.8285031318665,Doc2Vec_Big,Adamax,16,True,False,relu,128.0,1,0.3,32,False,,Precision,Complicaciones,0.8658536672592163
c164f6e6,1309.8285031318665,Doc2Vec_Big,Adamax,16,True,False,relu,128.0,1,0.3,32,False,,Precision,Prevencion,0.8907563090324402
c164f6e6,1309.8285031318665,Doc2Vec_Big,Adamax,16,True,False,relu,128.0,1,0.3,32,False,,Precision,Diagnostico,0.9647576808929444
c164f6e6,1309.8285031318665,Doc2Vec_Big,Adamax,16,True,False,relu,128.0,1,0.3,32,False,,Precision,Tratamiento,0.9145299196243286
c164f6e6,1309.8285031318665,Doc2Vec_Big,Adamax,16,True,False,relu,128.0,1,0.3,32,False,,F-Score,Description,0.8723897747394831
c164f6e6,1309.8285031318665,Doc2Vec_Big,Adamax,16,True,False,relu,128.0,1,0.3,32,False,,F-Score,Sintomas,0.930957706321526
c164f6e6,1309.8285031318665,Doc2Vec_Big,Adamax,16,True,False,relu,128.0,1,0.3,32,False,,F-Score,Causas,0.856512154259189
c164f6e6,1309.8285031318665,Doc2Vec_Big,Adamax,16,True,False,relu,128.0,1,0.3,32,False,,F-Score,FactoresRiesgo,0.9226666827926636
c164f6e6,1309.8285031318665,Doc2Vec_Big,Adamax,16,True,False,relu,128.0,1,0.3,32,False,,F-Score,Complicaciones,0.8352941246098713
c164f6e6,1309.8285031318665,Doc2Vec_Big,Adamax,16,True,False,relu,128.0,1,0.3,32,False,,F-Score,Prevencion,0.8870292879244924
c164f6e6,1309.8285031318665,Doc2Vec_Big,Adamax,16,True,False,relu,128.0,1,0.3,32,False,,F-Score,Diagnostico,0.9647576808929444
c164f6e6,1309.8285031318665,Doc2Vec_Big,Adamax,16,True,False,relu,128.0,1,0.3,32,False,,F-Score,Tratamiento,0.9324618891448708
090f44b8,4948.516157865524,Doc2Vec_Big,Adamax,8,False,False,,,0,0.4,32,False,,loss,,0.7008587121963501
090f44b8,4948.516157865524,Doc2Vec_Big,Adamax,8,False,False,,,0,0.4,32,False,,categorical_accuracy,,0.7629950642585754
090f44b8,4948.516157865524,Doc2Vec_Big,Adamax,8,False,False,,,0,0.4,32,False,,F-Score,Weighted,0.7615737915039062
090f44b8,4948.516157865524,Doc2Vec_Big,Adamax,8,False,False,,,0,0.4,32,False,,F-Score,Micro,0.7629950642585754
090f44b8,4948.516157865524,Doc2Vec_Big,Adamax,8,False,False,,,0,0.4,32,False,,F-Score,Macro,0.7531458139419556
090f44b8,4948.516157865524,Doc2Vec_Big,Adamax,8,False,False,,,0,0.4,32,False,,Recall,Description,0.523809552192688
090f44b8,4948.516157865524,Doc2Vec_Big,Adamax,8,False,False,,,0,0.4,32,False,,Recall,Sintomas,0.9377777576446532
090f44b8,4948.516157865524,Doc2Vec_Big,Adamax,8,False,False,,,0,0.4,32,False,,Recall,Causas,0.0807174891233444
090f44b8,4948.516157865524,Doc2Vec_Big,Adamax,8,False,False,,,0,0.4,32,False,,Recall,FactoresRiesgo,0.30158731341362
090f44b8,4948.516157865524,Doc2Vec_Big,Adamax,8,False,False,,,0,0.4,32,False,,Recall,Complicaciones,0.625
090f44b8,4948.516157865524,Doc2Vec_Big,Adamax,8,False,False,,,0,0.4,32,False,,Recall,Prevencion,0.5583333373069763
090f44b8,4948.516157865524,Doc2Vec_Big,Adamax,8,False,False,,,0,0.4,32,False,,Recall,Diagnostico,0.9471365809440612
090f44b8,4948.516157865524,Doc2Vec_Big,Adamax,8,False,False,,,0,0.4,32,False,,Recall,Tratamiento,0.902222216129303
090f44b8,4948.516157865524,Doc2Vec_Big,Adamax,8,False,False,,,0,0.4,32,False,,Precision,Description,0.8521126508712769
090f44b8,4948.516157865524,Doc2Vec_Big,Adamax,8,False,False,,,0,0.4,32,False,,Precision,Sintomas,0.9461883306503296
090f44b8,4948.516157865524,Doc2Vec_Big,Adamax,8,False,False,,,0,0.4,32,False,,Precision,Causas,0.692307710647583
090f44b8,4948.516157865524,Doc2Vec_Big,Adamax,8,False,False,,,0,0.4,32,False,,Precision,FactoresRiesgo,0.6867470145225525
090f44b8,4948.516157865524,Doc2Vec_Big,Adamax,8,False,False,,,0,0.4,32,False,,Precision,Complicaciones,0.8088235259056091
090f44b8,4948.516157865524,Doc2Vec_Big,Adamax,8,False,False,,,0,0.4,32,False,,Precision,Prevencion,0.7882353067398071
090f44b8,4948.516157865524,Doc2Vec_Big,Adamax,8,False,False,,,0,0.4,32,False,,Precision,Diagnostico,0.9188033938407898
090f44b8,4948.516157865524,Doc2Vec_Big,Adamax,8,False,False,,,0,0.4,32,False,,Precision,Tratamiento,0.890350878238678
090f44b8,4948.516157865524,Doc2Vec_Big,Adamax,8,False,False,,,0,0.4,32,False,,F-Score,Description,0.6487935801554295
090f44b8,4948.516157865524,Doc2Vec_Big,Adamax,8,False,False,,,0,0.4,32,False,,F-Score,Sintomas,0.941964270524462
090f44b8,4948.516157865524,Doc2Vec_Big,Adamax,8,False,False,,,0,0.4,32,False,,F-Score,Causas,0.144578314188886
090f44b8,4948.516157865524,Doc2Vec_Big,Adamax,8,False,False,,,0,0.4,32,False,,F-Score,FactoresRiesgo,0.4191176634270595
090f44b8,4948.516157865524,Doc2Vec_Big,Adamax,8,False,False,,,0,0.4,32,False,,F-Score,Complicaciones,0.7051282037958199
090f44b8,4948.516157865524,Doc2Vec_Big,Adamax,8,False,False,,,0,0.4,32,False,,F-Score,Prevencion,0.6536585436485695
090f44b8,4948.516157865524,Doc2Vec_Big,Adamax,8,False,False,,,0,0.4,32,False,,F-Score,Diagnostico,0.9327548761074224
090f44b8,4948.516157865524,Doc2Vec_Big,Adamax,8,False,False,,,0,0.4,32,False,,F-Score,Tratamiento,0.8962472381416546
17c96d3e,1747.3892579078674,Doc2Vec_Little,Adamax,16,True,False,relu,64.0,2,0.3,32,False,,loss,,0.364533931016922
17c96d3e,1747.3892579078674,Doc2Vec_Little,Adamax,16,True,False,relu,64.0,2,0.3,32,False,,categorical_accuracy,,0.9003713130950928
17c96d3e,1747.3892579078674,Doc2Vec_Little,Adamax,16,True,False,relu,64.0,2,0.3,32,False,,F-Score,Weighted,0.8992395401000977
17c96d3e,1747.3892579078674,Doc2Vec_Little,Adamax,16,True,False,relu,64.0,2,0.3,32,False,,F-Score,Micro,0.9003713130950928
17c96d3e,1747.3892579078674,Doc2Vec_Little,Adamax,16,True,False,relu,64.0,2,0.3,32,False,,F-Score,Macro,0.8972698450088501
17c96d3e,1747.3892579078674,Doc2Vec_Little,Adamax,16,True,False,relu,64.0,2,0.3,32,False,,Recall,Description,0.8181818127632141
17c96d3e,1747.3892579078674,Doc2Vec_Little,Adamax,16,True,False,relu,64.0,2,0.3,32,False,,Recall,Sintomas,0.9422222375869752
17c96d3e,1747.3892579078674,Doc2Vec_Little,Adamax,16,True,False,relu,64.0,2,0.3,32,False,,Recall,Causas,0.8430493474006653
17c96d3e,1747.3892579078674,Doc2Vec_Little,Adamax,16,True,False,relu,64.0,2,0.3,32,False,,Recall,FactoresRiesgo,0.9100528955459596
17c96d3e,1747.3892579078674,Doc2Vec_Little,Adamax,16,True,False,relu,64.0,2,0.3,32,False,,Recall,Complicaciones,0.7329545617103577
17c96d3e,1747.3892579078674,Doc2Vec_Little,Adamax,16,True,False,relu,64.0,2,0.3,32,False,,Recall,Prevencion,0.9333333373069764
17c96d3e,1747.3892579078674,Doc2Vec_Little,Adamax,16,True,False,relu,64.0,2,0.3,32,False,,Recall,Diagnostico,0.9779735803604126
17c96d3e,1747.3892579078674,Doc2Vec_Little,Adamax,16,True,False,relu,64.0,2,0.3,32,False,,Recall,Tratamiento,0.9555555582046508
17c96d3e,1747.3892579078674,Doc2Vec_Little,Adamax,16,True,False,relu,64.0,2,0.3,32,False,,Precision,Description,0.8790697455406189
17c96d3e,1747.3892579078674,Doc2Vec_Little,Adamax,16,True,False,relu,64.0,2,0.3,32,False,,Precision,Sintomas,0.9298245906829834
17c96d3e,1747.3892579078674,Doc2Vec_Little,Adamax,16,True,False,relu,64.0,2,0.3,32,False,,Precision,Causas,0.8744186162948608
17c96d3e,1747.3892579078674,Doc2Vec_Little,Adamax,16,True,False,relu,64.0,2,0.3,32,False,,Precision,FactoresRiesgo,0.9100528955459596
17c96d3e,1747.3892579078674,Doc2Vec_Little,Adamax,16,True,False,relu,64.0,2,0.3,32,False,,Precision,Complicaciones,0.8775510191917419
17c96d3e,1747.3892579078674,Doc2Vec_Little,Adamax,16,True,False,relu,64.0,2,0.3,32,False,,Precision,Prevencion,0.9032257795333862
17c96d3e,1747.3892579078674,Doc2Vec_Little,Adamax,16,True,False,relu,64.0,2,0.3,32,False,,Precision,Diagnostico,0.9610389471054076
17c96d3e,1747.3892579078674,Doc2Vec_Little,Adamax,16,True,False,relu,64.0,2,0.3,32,False,,Precision,Tratamiento,0.926724135875702
17c96d3e,1747.3892579078674,Doc2Vec_Little,Adamax,16,True,False,relu,64.0,2,0.3,32,False,,F-Score,Description,0.8475336192007981
17c96d3e,1747.3892579078674,Doc2Vec_Little,Adamax,16,True,False,relu,64.0,2,0.3,32,False,,F-Score,Sintomas,0.9359823623710932
17c96d3e,1747.3892579078674,Doc2Vec_Little,Adamax,16,True,False,relu,64.0,2,0.3,32,False,,F-Score,Causas,0.8584475045882866
17c96d3e,1747.3892579078674,Doc2Vec_Little,Adamax,16,True,False,relu,64.0,2,0.3,32,False,,F-Score,FactoresRiesgo,0.9100528955459596
